county_fips,county_name,total_pop,median_income,poverty_rate,unemployment_rate,pct_nh_white,pct_nh_black,pct_hispanic
30019,"Daniels County, Montana",1730,57440,4.8065650644783116,1.8058690744920993,93.00578034682081,0.0,2.658959537572254
30045,"Judith Basin County, Montana",1954,43661,12.691914022517912,3.2804232804232805,92.68167860798363,0.0,3.5823950870010237
30023,"Deer Lodge County, Montana",9106,41820,20.23921200750469,3.590944574551132,90.11640676477047,0.7467603777728969,3.4592576323303317
30055,"McCone County, Montana",1790,49701,6.189111747851003,0.89171974522293,88.77094972067039,0.0,3.7430167597765363
30087,"Rosebud County, Montana",9152,57992,17.043439716312058,6.596808763991427,54.82954545454545,0.17482517482517482,5.168269230769231
30021,"Dawson County, Montana",9017,58596,11.122881355932204,1.79428332985604,92.25906620827327,0.7763114117777531,3.116335810136409
30007,"Broadwater County, Montana",5945,60594,8.512803120230625,8.81939564300773,94.3986543313709,0.08410428931875526,2.7922624053826746
30071,"Phillips County, Montana",4077,46212,12.360109425516042,7.012987012987013,83.81162619573216,0.0,2.7961736571008093
31009,"Blaine County, Nebraska",477,51094,12.9979035639413,0.0,100.0,0.0,0.0
31049,"Deuel County, Nebraska",1831,47287,8.774834437086092,4.862579281183932,87.82086291643911,0.1638448935008192,8.519934462042599
31113,"Logan County, Nebraska",927,52708,11.328976034858387,0.4166666666666667,94.39050701186623,0.0,4.746494066882416
31169,"Thayer County, Nebraska",5057,51821,9.71311475409836,1.6468785905783225,94.89816096499901,0.4943642475776152,2.5904686573067037
31001,"Adams County, Nebraska",31587,53023,12.513347570742125,2.4777128804180757,85.88659891727609,0.5951815620350144,10.301706398201793
31011,"Boone County, Nebraska",5279,54979,5.840263005221427,1.659329495428378,96.3629475279409,0.322030687630233,2.1784428869104
22099,"St. Martin Parish, Louisiana",53732,48656,18.852180479516708,7.823253919771941,64.3229360530038,29.05158936946326,2.9982133551701033
22115,"Vernon Parish, Louisiana",49646,49141,17.254421366239146,8.577183461086555,70.0559964549007,14.351609394513153,9.299842887644523
22127,"Winn Parish, Louisiana",14313,38353,18.676980098299897,4.855258336386955,64.9968560050304,31.55173618388877,2.0470900579892404
